Year,quarter,Bene_Geo_Desc,Bene_Mdcd_Mdcr_Enrl_Stus,Bene_Race_Desc,Bene_Sex_Desc,Bene_Mdcr_Entlmt_Stus,Bene_Age_Desc,Bene_RUCA_Desc,Total_Bene_TH_Elig,Total_PartB_Enrl,Total_Bene_Telehealth,Pct_Telehealth
2022,Overall,Kentucky,All,Hispanic,All,All,All,All,3282,3415.5,679,0.2069
2022,Overall,Louisiana,All,Hispanic,All,All,All,All,7520,7804,1430,0.1902
2022,Overall,Maine,All,Hispanic,All,All,All,All,896,994.08333333,272,0.3036
2022,Overall,Maryland,All,Hispanic,All,All,All,All,19091,20763.333333,6709,0.3514
2022,Overall,Massachusetts,All,Hispanic,All,All,All,All,42175,42383.5,19625,0.4653
2022,Overall,Michigan,All,Hispanic,All,All,All,All,14864,15640.416667,4587,0.3086
2022,Overall,Minnesota,All,Hispanic,All,All,All,All,5280,5689.6666667,1695,0.321
2022,Overall,Mississippi,All,Hispanic,All,All,All,All,2337,2519.5833333,411,0.1759
2022,Overall,Missouri,All,Hispanic,All,All,All,All,6051,6548.6666667,1248,0.2062
2022,Overall,Montana,All,Hispanic,All,All,All,All,1792,1985,340,0.1897
2022,Overall,Nebraska,All,Hispanic,All,All,All,All,5075,5605,806,0.1588
2022,Overall,Nevada,All,Hispanic,All,All,All,All,21213,24269.75,6335,0.2986
2022,Overall,"New Hampshire",All,Hispanic,All,All,All,All,2113,2276,700,0.3313
2022,Overall,"New Jersey",All,Hispanic,All,All,All,All,61175,63864,22055,0.3605
2022,Overall,"New Mexico",All,Hispanic,All,All,All,All,49631,53838.25,16592,0.3343
2022,Overall,"New York",All,Hispanic,All,All,All,All,107712,111482.91667,40718,0.378
2022,Overall,"North Carolina",All,Hispanic,All,All,All,All,17170,18667.333333,3914,0.228
2022,Overall,"North Dakota",All,Hispanic,All,All,All,All,684,728.25,116,0.1696
2022,Overall,Ohio,All,Hispanic,All,All,All,All,11345,11517.583333,3029,0.267
2022,Overall,Oklahoma,All,Hispanic,All,All,All,All,9779,10662.25,1996,0.2041
2022,Overall,Oregon,All,Hispanic,All,All,All,All,12954,15032.666667,3861,0.2981
2022,Overall,Pennsylvania,All,Hispanic,All,All,All,All,27956,28643.416667,8959,0.3205
2022,Overall,"Rhode Island",All,Hispanic,All,All,All,All,4659,4811.4166667,1869,0.4012
2022,Overall,"South Carolina",All,Hispanic,All,All,All,All,6756,7144.6666667,1401,0.2074
2022,Overall,"South Dakota",All,Hispanic,All,All,All,All,949,1012.75,145,0.1528
2022,Overall,Tennessee,All,Hispanic,All,All,All,All,5995,6719.75,1082,0.1805
2022,Overall,Texas,All,Hispanic,All,All,All,All,254810,280921.41667,80986,0.3178
2022,Overall,Utah,All,Hispanic,All,All,All,All,8682,9585.75,1542,0.1776
2022,Overall,Vermont,All,Hispanic,All,All,All,All,715,742.33333333,235,0.3287
2022,Overall,Virginia,All,Hispanic,All,All,All,All,18604,20242.5,5284,0.284
2022,Overall,Washington,All,Hispanic,All,All,All,All,22790,26011.333333,5679,0.2492
2022,Overall,"West Virginia",All,Hispanic,All,All,All,All,1120,1175.3333333,280,0.25
2022,Overall,Wisconsin,All,Hispanic,All,All,All,All,8712,9288.1666667,1906,0.2188
2022,Overall,Wyoming,All,Hispanic,All,All,All,All,3785,4096.5833333,628,0.1659
2022,Overall,Alabama,All,"Non-Hispanic White",All,All,All,All,338455,339878.16667,67584,0.1997
2022,Overall,Alaska,All,"Non-Hispanic White",All,All,All,All,65500,71707.416667,19519,0.298
2022,Overall,Arizona,All,"Non-Hispanic White",All,All,All,All,513469,529651.5,167358,0.3259
2022,Overall,Arkansas,All,"Non-Hispanic White",All,All,All,All,316510,320209.16667,78863,0.2492
2022,Overall,California,All,"Non-Hispanic White",All,All,All,All,1640204,1707988.6667,784644,0.4784
2022,Overall,Colorado,All,"Non-Hispanic White",All,All,All,All,342755,355355.66667,100415,0.293
2022,Overall,Connecticut,All,"Non-Hispanic White",All,All,All,All,226620,226502.41667,81328,0.3589
2022,Overall,Delaware,All,"Non-Hispanic White",All,All,All,All,120589,120234.33333,42781,0.3548
2022,Overall,"District Of Columbia",All,"Non-Hispanic White",All,All,All,All,17255,17894.5,7233,0.4192
2022,Overall,Florida,All,"Non-Hispanic White",All,All,All,All,1632463,1639782.5,460523,0.2821
2022,Overall,Georgia,All,"Non-Hispanic White",All,All,All,All,585739,589088.58333,135540,0.2314
2022,Overall,Hawaii,All,"Non-Hispanic White",All,All,All,All,32069,34577.083333,13722,0.4279
2022,Overall,Idaho,All,"Non-Hispanic White",All,All,All,All,161157,169242.75,28128,0.1745
2022,Overall,Illinois,All,"Non-Hispanic White",All,All,All,All,978908,990025.75,240879,0.2461
2022,Overall,Indiana,All,"Non-Hispanic White",All,All,All,All,581645,585647.66667,118924,0.2045
2022,Overall,Iowa,All,"Non-Hispanic White",All,All,All,All,382705,385522.16667,53921,0.1409
2022,Overall,Kansas,All,"Non-Hispanic White",All,All,All,All,322125,324234.25,59857,0.1858
2022,Overall,Kentucky,All,"Non-Hispanic White",All,All,All,All,401420,402816.25,89279,0.2224
2022,Overall,Louisiana,All,"Non-Hispanic White",All,All,All,All,287973,286720.08333,49129,0.1706
2022,Overall,Maine,All,"Non-Hispanic White",All,All,All,All,132542,141386.91667,34020,0.2567
2022,Overall,Maryland,All,"Non-Hispanic White",All,All,All,All,482317,489450.75,171451,0.3555
2022,Overall,Massachusetts,All,"Non-Hispanic White",All,All,All,All,688060,691470.25,305764,0.4444
2022,Overall,Michigan,All,"Non-Hispanic White",All,All,All,All,682458,693207.75,212393,0.3112
2022,Overall,Minnesota,All,"Non-Hispanic White",All,All,All,All,358737,370016.25,106911,0.298
2022,Overall,Mississippi,All,"Non-Hispanic White",All,All,All,All,276789,276269.08333,48710,0.176
2022,Overall,Missouri,All,"Non-Hispanic White",All,All,All,All,512777,522225.91667,93725,0.1828
2022,Overall,Montana,All,"Non-Hispanic White",All,All,All,All,146205,154468.33333,23794,0.1627
2022,Overall,Nebraska,All,"Non-Hispanic White",All,All,All,All,211292,214334.08333,31136,0.1474
2022,Overall,Nevada,All,"Non-Hispanic White",All,All,All,All,175613,185534.25,46270,0.2635
2022,Overall,"New Hampshire",All,"Non-Hispanic White",All,All,All,All,176179,183779.58333,55313,0.314
2022,Overall,"New Jersey",All,"Non-Hispanic White",All,All,All,All,671646,674542.33333,247917,0.3691
2022,Overall,"New Mexico",All,"Non-Hispanic White",All,All,All,All,122288,129114.08333,40672,0.3326
2022,Overall,"New York",All,"Non-Hispanic White",All,All,All,All,1193170,1203019.8333,443018,0.3713
2022,Overall,"North Carolina",All,"Non-Hispanic White",All,All,All,All,759606,761706.83333,189453,0.2494
2022,Overall,"North Dakota",All,"Non-Hispanic White",All,All,All,All,82570,84830.333333,10447,0.1265
2022,Overall,Ohio,All,"Non-Hispanic White",All,All,All,All,870580,877426.91667,213349,0.2451
2022,Overall,Oklahoma,All,"Non-Hispanic White",All,All,All,All,362028,367569.66667,83599,0.2309
2022,Overall,Oregon,All,"Non-Hispanic White",All,All,All,All,314735,335411,102923,0.327
2022,Overall,Pennsylvania,All,"Non-Hispanic White",All,All,All,All,1058992,1065786.9167,289608,0.2735
2022,Overall,"Rhode Island",All,"Non-Hispanic White",All,All,All,All,69894,70600.666667,28440,0.4069
2022,Overall,"South Carolina",All,"Non-Hispanic White",All,All,All,All,501773,501950.91667,105660,0.2106
2022,Overall,"South Dakota",All,"Non-Hispanic White",All,All,All,All,104253,107648.66667,14448,0.1386
2022,Overall,Tennessee,All,"Non-Hispanic White",All,All,All,All,555733,559136.41667,97486,0.1754
2022,Overall,Texas,All,"Non-Hispanic White",All,All,All,All,1356256,1381825.1667,420291,0.3099
2022,Overall,Utah,All,"Non-Hispanic White",All,All,All,All,172030,175254.5,37052,0.2154
2022,Overall,Vermont,All,"Non-Hispanic White",All,All,All,All,92145,95902.083333,28367,0.3079
2022,Overall,Virginia,All,"Non-Hispanic White",All,All,All,All,715966,721566.58333,185468,0.259
2022,Overall,Washington,All,"Non-Hispanic White",All,All,All,All,577074,609301.16667,169412,0.2936
2022,Overall,"West Virginia",All,"Non-Hispanic White",All,All,All,All,193072,197577.25,50398,0.261
2022,Overall,Wisconsin,All,"Non-Hispanic White",All,All,All,All,455476,469992.33333,95073,0.2087
2022,Overall,Wyoming,All,"Non-Hispanic White",All,All,All,All,86680,92102.666667,13743,0.1585
2022,Overall,Alabama,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Alaska,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Arizona,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Arkansas,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,California,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Colorado,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Connecticut,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Delaware,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,"District Of Columbia",All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Florida,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Georgia,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Hawaii,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Idaho,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Illinois,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Indiana,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Iowa,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Kansas,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Kentucky,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Louisiana,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Maine,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Maryland,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Massachusetts,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Michigan,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Minnesota,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Mississippi,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Missouri,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Montana,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Nebraska,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Nevada,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,"New Hampshire",All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,"New Jersey",All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,"New Mexico",All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,"New York",All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,"North Carolina",All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,"North Dakota",All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Ohio,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Oklahoma,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Oregon,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Pennsylvania,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,"Rhode Island",All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,"South Carolina",All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,"South Dakota",All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Tennessee,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Texas,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Utah,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Vermont,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Virginia,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Washington,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,"West Virginia",All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Wisconsin,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Wyoming,All,Other/Unknown,All,All,All,All,"","","",""
2022,Overall,Alabama,"Medicare & Medicaid",All,All,All,All,All,75134,72036.5,16546,0.2202
2022,Overall,Alaska,"Medicare & Medicaid",All,All,All,All,All,19905,21065.833333,7421,0.3728
2022,Overall,Arizona,"Medicare & Medicaid",All,All,All,All,All,65902,67044.666667,25526,0.3873
2022,Overall,Arkansas,"Medicare & Medicaid",All,All,All,All,All,64524,61361.583333,19182,0.2973
2022,Overall,California,"Medicare & Medicaid",All,All,All,All,All,910039,952875.08333,488250,0.5365
2022,Overall,Colorado,"Medicare & Medicaid",All,All,All,All,All,67325,66860.083333,25960,0.3856
2022,Overall,Connecticut,"Medicare & Medicaid",All,All,All,All,All,77381,73909,33577,0.4339
2022,Overall,Delaware,"Medicare & Medicaid",All,All,All,All,All,20381,19660.083333,9388,0.4606
2022,Overall,"District Of Columbia","Medicare & Medicaid",All,All,All,All,All,20138,20457.166667,9051,0.4494
2022,Overall,Florida,"Medicare & Medicaid",All,All,All,All,All,275062,258758.75,86903,0.3159
2022,Overall,Georgia,"Medicare & Medicaid",All,All,All,All,All,128775,123427,36249,0.2815
2022,Overall,Hawaii,"Medicare & Medicaid",All,All,All,All,All,11141,11469,4674,0.4195
2022,Overall,Idaho,"Medicare & Medicaid",All,All,All,All,All,25854,25903.333333,6513,0.2519
2022,Overall,Illinois,"Medicare & Medicaid",All,All,All,All,All,231473,217200.66667,81800,0.3534
2022,Overall,Indiana,"Medicare & Medicaid",All,All,All,All,All,117187,111186.08333,37826,0.3228
2022,Overall,Iowa,"Medicare & Medicaid",All,All,All,All,All,51752,50304.833333,14838,0.2867
2022,Overall,Kansas,"Medicare & Medicaid",All,All,All,All,All,42527,40549.166667,13335,0.3136
2022,Overall,Kentucky,"Medicare & Medicaid",All,All,All,All,All,94402,88541.75,30510,0.3232
2022,Overall,Louisiana,"Medicare & Medicaid",All,All,All,All,All,97608,90659.666667,22144,0.2269
2022,Overall,Maine,"Medicare & Medicaid",All,All,All,All,All,43796,43238.333333,14538,0.3319
2022,Overall,Maryland,"Medicare & Medicaid",All,All,All,All,All,130214,129159.41667,56411,0.4332
2022,Overall,Massachusetts,"Medicare & Medicaid",All,All,All,All,All,207328,201925.91667,108123,0.5215
2022,Overall,Michigan,"Medicare & Medicaid",All,All,All,All,All,181143,170197.66667,72020,0.3976
2022,Overall,Minnesota,"Medicare & Medicaid",All,All,All,All,All,78933,76139.25,35459,0.4492
2022,Overall,Mississippi,"Medicare & Medicaid",All,All,All,All,All,83114,77043.166667,16434,0.1977
2022,Overall,Missouri,"Medicare & Medicaid",All,All,All,All,All,88905,82856.583333,26663,0.2999
2022,Overall,Montana,"Medicare & Medicaid",All,All,All,All,All,22667,23300.083333,5767,0.2544
2022,Overall,Nebraska,"Medicare & Medicaid",All,All,All,All,All,26016,24711.833333,7403,0.2846
2022,Overall,Nevada,"Medicare & Medicaid",All,All,All,All,All,39550,40110.75,15517,0.3923
2022,Overall,"New Hampshire","Medicare & Medicaid",All,All,All,All,All,25858,25474,12093,0.4677
2022,Overall,"New Jersey","Medicare & Medicaid",All,All,All,All,All,135640,129824.25,57048,0.4206
2022,Overall,"New Mexico","Medicare & Medicaid",All,All,All,All,All,43445,44724.416667,16189,0.3726
2022,Overall,"New York","Medicare & Medicaid",All,All,All,All,All,407951,386246.5,188540,0.4622
2022,Overall,"North Carolina","Medicare & Medicaid",All,All,All,All,All,152493,144524,48338,0.317
2022,Overall,"North Dakota","Medicare & Medicaid",All,All,All,All,All,13362,13122.416667,3278,0.2453
2022,Overall,Ohio,"Medicare & Medicaid",All,All,All,All,All,153846,140420,53302,0.3465
2022,Overall,Oklahoma,"Medicare & Medicaid",All,All,All,All,All,69774,66787.083333,22172,0.3178
2022,Overall,Oregon,"Medicare & Medicaid",All,All,All,All,All,72348,75388.5,27887,0.3855
2022,Overall,Pennsylvania,"Medicare & Medicaid",All,All,All,All,All,198962,190911.91667,73696,0.3704
2022,Overall,"Rhode Island","Medicare & Medicaid",All,All,All,All,All,14347,13400.416667,6472,0.4511
2022,Overall,"South Carolina","Medicare & Medicaid",All,All,All,All,All,57993,53275.5,15321,0.2642
2022,Overall,"South Dakota","Medicare & Medicaid",All,All,All,All,All,15985,15881.416667,3569,0.2233
2022,Overall,Tennessee,"Medicare & Medicaid",All,All,All,All,All,82623,79090.25,21346,0.2584
2022,Overall,Texas,"Medicare & Medicaid",All,All,All,All,All,252708,237939.41667,98048,0.388
2022,Overall,Utah,"Medicare & Medicaid",All,All,All,All,All,21270,20854.25,6555,0.3082
2022,Overall,Vermont,"Medicare & Medicaid",All,All,All,All,All,21903,22221.083333,8996,0.4107
2022,Overall,Virginia,"Medicare & Medicaid",All,All,All,All,All,89487,85503.333333,29696,0.3318
2022,Overall,Washington,"Medicare & Medicaid",All,All,All,All,All,104498,107598.66667,36502,0.3493
2022,Overall,"West Virginia","Medicare & Medicaid",All,All,All,All,All,46444,45127.083333,16150,0.3477
2022,Overall,Wisconsin,"Medicare & Medicaid",All,All,All,All,All,98202,96503.25,31519,0.321
2022,Overall,Wyoming,"Medicare & Medicaid",All,All,All,All,All,11572,11550.916667,3349,0.2894
2022,Overall,Alabama,"Medicare Only",All,All,All,All,All,342268,349856.58333,65633,0.1918
2022,Overall,Alaska,"Medicare Only",All,All,All,All,All,67315,74730,19329,0.2871
2022,Overall,Arizona,"Medicare Only",All,All,All,All,All,555287,578924.41667,176862,0.3185
2022,Overall,Arkansas,"Medicare Only",All,All,All,All,All,296567,305061.83333,70912,0.2391
2022,Overall,California,"Medicare Only",All,All,All,All,All,1749705,1894804,789712,0.4513
2022,Overall,Colorado,"Medicare Only",All,All,All,All,All,341057,360010.33333,93225,0.2733
2022,Overall,Connecticut,"Medicare Only",All,All,All,All,All,198765,202710.08333,65801,0.331
2022,Overall,Delaware,"Medicare Only",All,All,All,All,All,130480,131394.75,45211,0.3465
2022,Overall,"District Of Columbia","Medicare Only",All,All,All,All,All,30202,32702.916667,11883,0.3935
2022,Overall,Florida,"Medicare Only",All,All,All,All,All,1719398,1754208.6667,480489,0.2795
2022,Overall,Georgia,"Medicare Only",All,All,All,All,All,643248,661534.33333,144740,0.225
2022,Overall,Hawaii,"Medicare Only",All,All,All,All,All,87852,94076.833333,37518,0.4271
2022,Overall,Idaho,"Medicare Only",All,All,All,All,All,149248,158430.41667,24000,0.1608
2022,Overall,Illinois,"Medicare Only",All,All,All,All,All,987767,1024857,231132,0.234
2022,Overall,Indiana,"Medicare Only",All,All,All,All,All,530246,542376,97031,0.183
2022,Overall,Iowa,"Medicare Only",All,All,All,All,All,352716,358280.66667,42330,0.12
2022,Overall,Kansas,"Medicare Only",All,All,All,All,All,313196,319074.75,52926,0.169
2022,Overall,Kentucky,"Medicare Only",All,All,All,All,All,340530,348674.75,65551,0.1925
2022,Overall,Louisiana,"Medicare Only",All,All,All,All,All,291301,296738.66667,45764,0.1571
2022,Overall,Maine,"Medicare Only",All,All,All,All,All,96436,106568.83333,21559,0.2236
2022,Overall,Maryland,"Medicare Only",All,All,All,All,All,589993,610521.33333,206209,0.3495
